Listo. Formato de comando: <etiqueta> <numero_de_ventanas>
Ejemplo: reposo 20
Listo. Formato de comando: <etiqueta> <numero_de_ventanas>
Ejemplo: reposo 20
INICIO_VENTANA reposo
ax,ay,az,gx,gy,gz
-0.0328,-1.0250,0.1415,6.2866,2.8687,-0.6714
-0.0317,-1.0244,0.1403,6.0425,2.9297,-0.4883
-0.0319,-1.0250,0.1399,6.1035,2.9297,-0.6104
-0.0316,-1.0262,0.1416,6.1035,2.9297,-0.6104
-0.0319,-1.0242,0.1410,6.1646,2.9907,-0.5493
-0.0317,-1.0262,0.1404,6.3477,3.0518,-0.6104
-0.0325,-1.0250,0.1406,5.8594,2.8076,-0.5493
-0.0320,-1.0242,0.1401,6.1035,2.9297,-0.4883
-0.0319,-1.0255,0.1406,6.1646,2.9907,-0.4272
-0.0317,-1.0248,0.1406,6.1646,2.9907,-0.7935
-0.0319,-1.0251,0.1407,5.9814,2.9297,-0.4883
-0.0319,-1.0253,0.1405,5.9814,2.9907,-0.6714
-0.0320,-1.0254,0.1409,6.0425,2.9297,-0.6714
-0.0316,-1.0269,0.1411,6.1035,3.0518,-0.6104
-0.0322,-1.0265,0.1404,6.1646,2.9297,-0.4883
-0.0321,-1.0255,0.1406,6.2256,2.8076,-0.4883
-0.0323,-1.0243,0.1401,6.1035,2.9907,-0.6714
-0.0320,-1.0259,0.1410,6.0425,2.8687,-0.6714
-0.0319,-1.0245,0.1409,6.1646,2.9907,-0.7935
-0.0311,-1.0248,0.1414,6.1035,2.9907,-0.5493
-0.0311,-1.0253,0.1392,6.2866,2.8076,-0.6714
-0.0315,-1.0267,0.1416,6.2256,3.0518,-0.4883
-0.0316,-1.0240,0.1416,5.8594,2.9297,-0.4883
-0.0320,-1.0238,0.1411,6.2256,3.0518,-0.5493
-0.0322,-1.0244,0.1410,6.1646,2.9297,-0.6104
-0.0312,-1.0239,0.1400,5.9814,2.8687,-0.5493
-0.0317,-1.0259,0.1417,6.1646,2.8076,-0.7324
-0.0326,-1.0237,0.1403,5.9204,2.9297,-0.6104
-0.0314,-1.0256,0.1405,6.1035,2.9297,-0.6104
-0.0320,-1.0250,0.1409,6.0425,2.8687,-0.6104
-0.0316,-1.0244,0.1403,6.0425,2.8687,-0.6714
-0.0323,-1.0258,0.1417,6.1035,2.8076,-0.6104
-0.0321,-1.0237,0.1395,5.9814,3.0518,-0.6104
-0.0314,-1.0266,0.1403,6.0425,3.0518,-0.6104
-0.0332,-1.0253,0.1409,6.0425,2.9297,-0.6714
-0.0315,-1.0245,0.1390,6.2256,3.1128,-0.7324
-0.0305,-1.0236,0.1405,5.9814,3.0518,-0.4272
-0.0332,-1.0288,0.1414,5.9204,2.9907,-0.3662
-0.0321,-1.0256,0.1385,5.9814,2.8687,-0.9155
-0.0320,-1.0264,0.1404,6.0425,2.9907,-0.5493
-0.0322,-1.0247,0.1405,6.1646,2.8076,-0.5493
-0.0314,-1.0248,0.1399,5.8594,3.1128,-0.6104
-0.0325,-1.0251,0.1395,6.3477,3.0518,-0.6714
-0.0320,-1.0237,0.1399,6.1035,2.8687,-0.6104
-0.0317,-1.0265,0.1406,6.2256,2.8687,-0.6104
-0.0317,-1.0236,0.1395,5.9814,2.8687,-0.7935
-0.0320,-1.0255,0.1383,6.1035,2.8687,-0.5493
-0.0330,-1.0248,0.1399,5.8594,2.9297,-0.4272
-0.0326,-1.0249,0.1389,5.9814,2.8687,-0.6104
-0.0319,-1.0249,0.1403,6.1035,2.8687,-0.6104
-0.0319,-1.0248,0.1398,6.0425,2.9297,-0.7324
-0.0320,-1.0248,0.1403,5.8594,2.8076,-0.6714
-0.0323,-1.0258,0.1395,5.9204,2.9297,-0.6104
-0.0309,-1.0248,0.1395,6.1035,2.9907,-0.6104
-0.0322,-1.0223,0.1381,6.2256,2.8687,-0.9155
-0.0319,-1.0253,0.1401,5.9204,2.8687,-0.4883
-0.0326,-1.0247,0.1389,6.1646,2.9907,-0.5493
-0.0320,-1.0226,0.1407,6.2866,2.9907,-0.7935
FIN_VENTANA
INICIO_VENTANA reposo
-0.0321,-1.0269,0.1409,5.8594,2.9297,-0.6714
-0.0309,-1.0231,0.1432,5.9814,3.1128,-0.6104
-0.0319,-1.0208,0.1406,5.9814,2.9907,-0.4272
-0.0315,-1.0265,0.1403,6.1035,3.0518,-0.6104
-0.0319,-1.0242,0.1412,6.1035,2.9907,-0.5493
-0.0325,-1.0250,0.1403,6.1035,2.9907,-0.7324
-0.0317,-1.0238,0.1392,6.2256,2.9907,-0.4883
-0.0322,-1.0242,0.1407,6.1035,2.9297,-0.5493
-0.0316,-1.0267,0.1405,6.1646,2.9907,-0.5493
-0.0330,-1.0249,0.1396,5.9204,2.8076,-0.6714
-0.0320,-1.0251,0.1401,6.2256,2.9297,-0.7324
-0.0310,-1.0240,0.1406,6.2866,2.9907,-0.4883
-0.0321,-1.0234,0.1405,6.1646,2.8687,-0.6714
-0.0314,-1.0245,0.1399,6.1646,3.1128,-0.5493
-0.0312,-1.0254,0.1403,6.0425,2.9297,-0.6104
-0.0316,-1.0271,0.1399,6.0425,2.8687,-0.4883
-0.0306,-1.0240,0.1401,6.1646,3.0518,-0.6714
-0.0325,-1.0269,0.1405,6.1035,2.9907,-0.4883
-0.0315,-1.0251,0.1390,6.0425,3.0518,-0.7324
-0.0309,-1.0248,0.1406,6.1035,3.1128,-0.7324
-0.0312,-1.0243,0.1400,6.2866,3.0518,-0.5493
-0.0315,-1.0270,0.1396,6.2256,2.8687,-0.7935
-0.0317,-1.0234,0.1398,5.9814,2.8687,-0.7324
-0.0326,-1.0244,0.1396,5.8594,2.9297,-0.4272
-0.0310,-1.0253,0.1382,5.9204,2.9297,-0.6104
-0.0314,-1.0253,0.1393,5.9814,3.0518,-0.6104
-0.0331,-1.0254,0.1407,5.9814,2.8687,-0.6104
-0.0310,-1.0262,0.1396,5.9814,3.0518,-0.5493
-0.0322,-1.0269,0.1395,6.1646,2.9907,-0.6714
-0.0317,-1.0242,0.1404,6.1646,3.0518,-0.6104
-0.0284,-1.0126,0.1428,6.1646,2.9907,-0.6104
-0.0321,-1.0242,0.1403,5.9814,2.9907,-0.6714
-0.0308,-1.0300,0.1368,6.0425,2.9907,-0.4883
-0.0330,-1.0236,0.1388,5.9814,2.9297,-0.6104
-0.0304,-1.0256,0.1405,6.1646,2.9297,-0.4272
-0.0309,-1.0253,0.1381,6.0425,3.1128,-0.6104
-0.0316,-1.0249,0.1399,6.0425,2.9907,-0.5493
-0.0321,-1.0242,0.1406,6.1035,3.0518,-0.7324
-0.0315,-1.0247,0.1384,5.7983,2.9907,-0.4883
-0.0316,-1.0256,0.1390,5.9204,2.9297,-0.5493
-0.0316,-1.0253,0.1387,5.9814,2.9907,-0.6104
-0.0327,-1.0253,0.1385,5.9204,2.9907,-0.4883
-0.0321,-1.0250,0.1390,5.9204,2.9907,-0.6104
-0.0327,-1.0258,0.1388,6.2256,3.0518,-0.6104
-0.0309,-1.0254,0.1401,6.0425,2.8687,-0.6104
-0.0317,-1.0234,0.1390,6.1646,2.9297,-0.5493
-0.0303,-1.0216,0.1390,6.0425,3.2349,-0.5493
-0.0312,-1.0259,0.1379,6.1646,3.1128,-0.5493
-0.0306,-1.0327,0.1327,5.9204,2.9297,-0.6714
-0.0336,-1.0239,0.1337,5.9814,2.8687,-0.6714
-0.0317,-1.0280,0.1394,6.2866,2.9907,-0.5493
-0.0322,-1.0239,0.1381,6.1646,2.9907,-0.6104
-0.0325,-1.0284,0.1377,6.0425,3.0518,-0.4883
-0.0314,-1.0247,0.1395,6.1035,2.7466,-0.6714
-0.0312,-1.0243,0.1390,6.1035,3.1128,-0.5493
-0.0320,-1.0259,0.1394,5.9814,3.0518,-0.5493
-0.0319,-1.0238,0.1385,5.8594,2.7466,-0.4883
-0.0322,-1.0255,0.1396,6.1646,2.9297,-0.4883
-0.0310,-1.0244,0.1385,6.1646,3.1128,-0.6104
-0.0310,-1.0253,0.1393,5.9814,2.9907,-0.6104
-0.0323,-1.0281,0.1382,6.0425,3.0518,-0.4883
-0.0319,-1.0256,0.1392,6.1646,2.9297,-0.3662
-0.0325,-1.0261,0.1383,6.0425,3.1128,-0.4883
-0.0320,-1.0229,0.1373,6.3477,2.8687,-0.5493
-0.0314,-1.0272,0.1389,5.9814,3.0518,-0.3052
-0.0312,-1.0242,0.1376,6.2256,2.7466,-0.4883
-0.0317,-1.0251,0.1385,6.0425,2.8687,-0.4883
-0.0308,-1.0251,0.1368,6.1646,2.9907,-0.4883
-0.0312,-1.0249,0.1388,6.1646,2.8687,-0.5493
-0.0312,-1.0240,0.1383,6.1646,2.7466,-0.5493
-0.0316,-1.0259,0.1389,5.9814,2.9297,-0.4272
-0.0311,-1.0264,0.1381,6.1035,2.8687,-0.7324
-0.0309,-1.0253,0.1384,5.9814,2.8076,-0.6714
-0.0325,-1.0253,0.1383,5.9204,2.7466,-0.6104
-0.0298,-1.0227,0.1373,6.1646,2.9297,-0.6714
-0.0310,-1.0251,0.1383,6.0425,2.8687,-0.3662
-0.0325,-1.0253,0.1384,6.1035,2.8687,-0.6104
-0.0311,-1.0240,0.1388,5.8594,3.0518,-0.5493
-0.0316,-1.0212,0.1382,6.1035,3.1128,-0.7324
-0.0366,-1.0610,0.1300,5.7983,3.3569,0.1221
-0.0454,-1.0229,0.1909,10.6201,3.1738,-1.2207
-0.0228,-1.0248,0.0974,6.1035,16.6626,-2.4414
-0.0322,-1.0447,0.1265,5.2490,13.1836,-1.3428
-0.0375,-1.0245,0.1464,5.0049,11.1694,-1.8311
-0.0237,-1.0210,0.1453,5.6152,9.8877,-1.2817
-0.0282,-1.0222,0.1417,6.5918,5.5542,-1.4038
-0.0312,-1.0225,0.1344,6.4087,4.5166,-0.4272
-0.0314,-1.0253,0.1472,6.2866,3.4790,-0.8545
-0.0321,-1.0264,0.1372,6.5308,4.0283,-0.6104
-0.0337,-1.0248,0.1331,6.2866,3.7231,-0.4272
-0.0321,-1.0248,0.1387,5.7983,2.9907,-0.6104
-0.0317,-1.0215,0.1394,4.2725,2.8076,-0.2441
-0.0312,-1.0242,0.1417,4.8828,2.9297,-0.0610
-0.0353,-1.0242,0.1472,5.6152,3.8452,-0.0610
-0.0388,-1.0210,0.1454,5.9814,4.0283,-1.2817
-0.0353,-1.0240,0.1459,5.0659,6.7139,-0.7324
-0.0366,-1.0276,0.1414,7.9956,11.4746,-1.7090
0.0167,-1.0298,0.1082,3.8452,1.9531,1.5259
-0.0547,-1.0249,0.1714,3.6621,4.9438,-0.8545
0.0074,-1.0404,0.1102,3.6621,5.7983,1.3428
FIN_VENTANA
INICIO_VENTANA reposo
-0.0277,-1.0242,0.1382,5.9204,2.7466,-0.5493
-0.0280,-1.0247,0.1388,5.8594,2.8687,-0.5493
-0.0226,-1.0321,0.1432,5.6152,2.8687,-1.0376
-0.0353,-1.0209,0.1373,8.5449,1.1597,-4.4556
-0.0403,-1.0132,0.1310,4.0283,5.5542,5.1880
-0.0336,-1.0381,0.1399,2.3804,4.3945,3.5400
-0.0283,-1.0215,0.1346,8.5449,1.0376,-5.0049
-0.0330,-1.0197,0.1382,7.2632,2.0752,-4.0283
-0.0322,-1.0206,0.1362,4.7607,4.6997,3.1128
-0.0314,-1.0353,0.1404,3.7842,3.9673,-13.6108
-0.0306,-1.0222,0.1382,6.5308,1.8311,-2.6245
-0.0344,-1.0150,0.1345,7.3853,2.5635,-1.7700
-0.0227,-1.0304,0.1434,4.8218,4.5166,2.5635
-0.0262,-1.0264,0.1415,6.4087,2.4414,-1.6479
-0.0304,-1.0232,0.1405,6.1035,2.3804,-1.7700
-0.0319,-1.0206,0.1365,5.9814,3.5400,0.9155
-0.0242,-1.0282,0.1447,5.7373,2.9297,-0.0610
-0.0297,-1.0239,0.1398,6.2256,2.3804,-1.7090
-0.0309,-1.0228,0.1382,6.2866,2.8687,-0.6714
-0.0270,-1.0267,0.1426,5.7373,3.2959,0.4272
-0.0281,-1.0248,0.1409,6.5308,2.5024,-1.7090
-0.0299,-1.0233,0.1388,6.3477,2.8687,-0.8545
-0.0287,-1.0249,0.1420,5.6152,3.2959,0.3662
-0.0267,-1.0258,0.1417,5.9814,2.7466,-0.8545
-0.0297,-1.0243,0.1401,6.5308,2.9297,-0.9155
-0.0278,-1.0262,0.1300,4.5166,4.6387,0.1221
-0.0278,-1.0266,0.1396,5.9204,3.2349,-0.8545
-0.0288,-1.0238,0.1406,6.5308,2.7466,-0.9766
-0.0288,-1.0249,0.1346,5.4321,3.5400,-0.4883
-0.0282,-1.0266,0.1385,5.9814,3.4790,-0.4883
-0.0287,-1.0248,0.1416,6.4087,3.1738,-0.8545
-0.0292,-1.0237,0.1417,6.2256,3.4180,-0.6714
-0.0280,-1.0260,0.1411,6.0425,3.2959,-0.6104
-0.0278,-1.0248,0.1412,6.5308,2.8687,-0.7935
-0.0288,-1.0233,0.1464,6.2256,3.0518,-0.8545
-0.0286,-1.0264,0.1510,6.5918,3.4790,-0.5493
-0.0292,-1.0244,0.1459,6.2866,3.2959,-0.8545
-0.0282,-1.0249,0.1338,6.1646,3.4790,-0.8545
-0.0292,-1.0249,0.1465,6.4087,3.8452,-0.4272
-0.0275,-1.0242,0.1451,6.5308,3.9062,-0.9155
-0.0293,-1.0258,0.1385,6.1035,3.2959,-0.6104
-0.0286,-1.0253,0.1398,6.1646,3.1128,-0.6714
-0.0280,-1.0251,0.1415,6.2866,2.9297,-0.7324
-0.0277,-1.0248,0.1401,5.8594,3.3569,-0.4272
-0.0288,-1.0250,0.1403,6.0425,3.1128,-0.4883
-0.0283,-1.0265,0.1409,6.1646,3.0518,-0.3662
-0.0292,-1.0233,0.1399,5.9814,2.8687,-0.7324
-0.0289,-1.0258,0.1409,5.7983,3.0518,-0.5493
-0.0280,-1.0245,0.1415,5.9814,3.1128,-0.4272
-0.0287,-1.0250,0.1411,5.7983,2.9297,-0.4883
-0.0287,-1.0254,0.1406,6.0425,2.7466,-0.4883
-0.0294,-1.0264,0.1414,5.7373,3.0518,-0.6104
-0.0282,-1.0245,0.1431,5.7373,2.9297,-0.4883
-0.0287,-1.0243,0.1416,6.2256,2.9297,-0.7324
-0.0287,-1.0245,0.1417,6.1646,2.9907,-0.6104
-0.0271,-1.0261,0.1428,6.1646,2.8687,-0.6104
-0.0271,-1.0239,0.1410,2.0142,5.9814,5.0659
-0.0177,-1.0261,0.1595,7.0190,1.5869,-2.8076
-0.0505,-1.0262,0.1432,7.9346,0.5493,-5.8594
-0.0452,-1.0055,0.1249,7.3853,2.6245,-2.1362
-0.0077,-1.0308,0.1459,2.7466,6.3477,7.0801
-0.0204,-1.0291,0.1335,8.3618,1.7700,-3.2959
-0.0239,-1.0332,0.1416,6.3477,1.8921,-3.7231
-0.0375,-1.0160,0.1355,10.0708,3.5400,-1.4038
-0.0208,-1.0302,0.1427,3.3569,4.9438,4.4556
-0.0260,-1.0286,0.1411,6.2256,2.1973,-2.7466
-0.0394,-1.0187,0.1451,4.6997,1.9531,-2.2583
-0.0309,-1.0211,0.1423,7.6904,4.2114,1.6479
-0.0237,-1.0308,0.1456,5.9204,3.1128,-0.1221
-0.0284,-1.0244,0.1417,5.6763,2.1973,-1.6479
-0.0327,-1.0170,0.1404,6.2256,2.8687,-0.5493
-0.0229,-1.0325,0.1462,5.7983,3.8452,1.3428
-0.0292,-1.0238,0.1406,6.1035,2.2583,-1.7700
-0.0295,-1.0239,0.1429,5.9814,2.6245,-1.0986
-0.0286,-1.0229,0.1418,6.4697,3.6621,0.7324
-0.0282,-1.0253,0.1426,6.1035,2.6855,-1.3428
-0.0283,-1.0238,0.1425,5.8594,2.8076,-0.8545
-0.0289,-1.0228,0.1421,5.8594,3.1738,-0.1221
-0.0264,-1.0278,0.1449,5.7983,3.0518,-0.1831
-0.0286,-1.0229,0.1432,5.4932,2.9297,-1.0986
-0.0288,-1.0249,0.1434,6.1646,2.9907,-0.3662
-0.0265,-1.0280,0.1445,6.8359,3.1738,-0.1831
-0.0288,-1.0240,0.1422,6.5918,2.8687,-1.0986
-0.0293,-1.0247,0.1410,6.3477,2.8687,-0.4883
-0.0273,-1.0250,0.1422,5.4932,2.9297,-0.1831
-0.0269,-1.0250,0.1438,5.3711,2.9297,-0.6104
-0.0289,-1.0242,0.1437,6.1646,2.9907,-0.6104
-0.0286,-1.0245,0.1426,5.9814,3.0518,-0.4272
-0.0282,-1.0261,0.1436,5.8594,2.9297,-0.5493
-0.0278,-1.0242,0.1426,5.7373,2.9907,-0.9766
-0.0291,-1.0244,0.1448,6.2866,2.9907,-0.5493
-0.0273,-1.0255,0.1409,6.4697,2.9907,-0.7324
-0.0288,-1.0253,0.1433,5.3711,2.9297,-0.5493
-0.0278,-1.0232,0.1449,5.0659,2.8687,-0.4272
-0.0277,-1.0249,0.1451,6.2866,2.8687,-0.6104
-0.0277,-1.0259,0.1436,6.9580,2.8687,-0.8545
-0.0286,-1.0265,0.1412,7.8735,2.9907,-0.8545
-0.0278,-1.0250,0.1417,7.2021,2.9297,-0.8545
-0.0291,-1.0247,0.1418,6.7749,2.9297,-0.7935
-0.0287,-1.0253,0.1410,5.9814,2.8687,-0.6104
FIN_VENTANA
INICIO_VENTANA reposo
-0.0289,-1.0243,0.1415,5.3101,2.8687,-0.3662
-0.0289,-1.0247,0.1427,5.9204,3.0518,-0.9155
-0.0280,-1.0249,0.1433,6.4087,3.1738,-0.4272
-0.0288,-1.0247,0.1425,6.5308,2.8076,-0.9155
-0.0277,-1.0245,0.1416,5.8594,2.8076,-0.3662
-0.0281,-1.0260,0.1425,5.3711,2.8687,-0.4883
-0.0281,-1.0250,0.1432,5.1880,2.6855,-0.5493
-0.0277,-1.0251,0.1439,5.7373,3.0518,-0.6104
-0.0286,-1.0256,0.1442,6.5308,2.9907,-0.6104
-0.0286,-1.0250,0.1427,6.9580,2.9907,-0.7324
-0.0286,-1.0255,0.1423,6.5918,2.8076,-0.8545
-0.0282,-1.0253,0.1422,6.1646,2.8687,-0.7935
-0.0297,-1.0253,0.1444,6.2866,2.9907,-0.7935
-0.0281,-1.0250,0.1429,6.8359,3.2349,-0.6714
-0.0292,-1.0239,0.1420,6.8970,2.9907,-0.9766
-0.0284,-1.0266,0.1375,6.1646,3.7842,-0.5493
-0.0299,-1.0222,0.1407,7.9956,2.9907,-0.9155
-0.0228,-1.0339,0.1449,6.5308,2.5635,-2.0142
-0.0323,-1.0139,0.1310,6.7749,2.3804,-2.3193
-0.0045,-1.0289,0.1571,2.5024,6.6528,6.8359
-0.0184,-1.0359,0.1555,5.7983,3.4790,0.3052
-0.0292,-1.0220,0.1401,7.8735,1.4648,-4.2114
-0.0458,-1.0151,0.1376,6.5918,1.5869,-3.7231
-0.0269,-1.0249,0.1427,4.5166,5.2490,4.0894
-0.0209,-1.0314,0.1548,4.6387,3.1738,0.4272
-0.0287,-1.0254,0.1427,5.9814,2.1973,-2.3804
-0.0356,-1.0171,0.1372,6.9580,2.8076,-1.0986
-0.0248,-1.0319,0.1351,5.2490,4.8828,2.1973
-0.0281,-1.0253,0.1393,6.8359,2.3193,-2.0752
-0.0294,-1.0243,0.1411,5.6152,2.5635,-1.5259
-0.0282,-1.0259,0.1429,4.8218,3.6011,1.3428
-0.0251,-1.0278,0.1453,5.6763,3.1128,-0.5493
-0.0297,-1.0242,0.1423,5.9814,2.5635,-1.5259
-0.0310,-1.0221,0.1407,5.9204,2.9297,-0.6104
-0.0259,-1.0273,0.1454,5.6763,3.4790,0.6714
-0.0284,-1.0242,0.1417,5.6152,2.6245,-1.1597
-0.0342,-1.0225,0.1461,5.0049,2.7466,-1.0986
-0.0286,-1.0243,0.1448,5.7983,3.4180,0.2441
-0.0287,-1.0253,0.1447,6.6528,2.6855,-1.0376
-0.0282,-1.0243,0.1414,7.3853,2.8076,-1.3428
-0.0289,-1.0233,0.1406,6.9580,3.1128,-0.4883
-0.0272,-1.0260,0.1442,8.9111,3.4790,-0.4883
-0.0295,-1.0229,0.1398,12.0850,3.3569,-1.5259
-0.0303,-1.0256,0.1300,13.3667,3.6011,-0.8545
-0.0289,-1.0283,0.1293,12.5732,3.5400,-0.6714
-0.0295,-1.0262,0.1266,11.3525,3.2349,-1.3428
-0.0298,-1.0278,0.1233,10.1929,3.4790,-0.7324
-0.0284,-1.0293,0.1190,10.3760,3.4790,-0.7324
-0.0298,-1.0292,0.1143,5.0659,2.6245,-0.7935
-0.0292,-1.0287,0.1198,-1.7090,2.1973,-0.1831
-0.0295,-1.0232,0.1362,0.3662,2.4414,0.0000
-0.0293,-1.0245,0.1354,5.5542,2.8687,-0.6104
-0.0282,-1.0260,0.1307,9.4604,3.2959,-1.0376
-0.0297,-1.0273,0.1249,9.0942,3.2349,-0.6104
-0.0287,-1.0272,0.1239,6.1035,2.9297,-0.6714
-0.0294,-1.0260,0.1274,2.5024,2.4414,-0.3662
-0.0294,-1.0254,0.1337,1.7090,2.4414,-0.1831
-0.0287,-1.0256,0.1362,3.5400,2.6245,-0.4883
-0.0197,-0.9655,0.1522,-21.7285,9.2163,-0.3662
-0.0262,-1.0284,0.1427,7.0801,2.8076,-0.7324
-0.0289,-1.0249,0.1376,6.1646,3.0518,-0.4883
-0.0281,-1.0251,0.1415,5.6152,2.6245,-0.9155
-0.0299,-1.0208,0.1742,6.5918,3.7231,-0.2441
-0.0272,-1.0228,0.1478,7.6904,3.1738,-0.9766
-0.0277,-1.0267,0.1393,10.8032,3.5400,-0.7935
-0.0294,-1.0259,0.1337,10.3760,3.4790,-1.0376
-0.0293,-1.0253,0.1338,8.1177,3.0518,-0.6104
-0.0294,-1.0269,0.1342,7.9956,3.0518,-0.7935
-0.0287,-1.0258,0.1320,6.3477,2.9297,-0.6714
-0.0288,-1.0265,0.1328,4.8828,2.8076,-0.3662
-0.0286,-1.0259,0.1340,4.4556,2.8076,-0.5493
-0.0303,-1.0258,0.1332,1.7700,2.4414,-0.3052
-0.0286,-1.0260,0.1394,-1.5869,2.3804,-0.1221
-0.0276,-1.0262,0.1429,4.4556,2.7466,-0.1831
-0.0297,-1.0256,0.1411,5.2490,3.0518,-0.5493
-0.0277,-1.0256,0.1440,5.5542,2.8687,-0.3052
-0.0284,-1.0253,0.1421,6.7749,3.0518,-0.7935
-0.0280,-1.0248,0.1414,5.6152,2.8076,-0.6714
-0.0280,-1.0245,0.1422,4.2725,2.7466,-0.3052
-0.0278,-1.0249,0.1445,4.3335,2.8076,-0.3662
-0.0276,-1.0238,0.1462,5.2490,2.9297,-0.4272
-0.0287,-1.0273,0.1416,7.5073,3.1128,-0.8545
-0.0283,-1.0255,0.1421,6.5918,2.9907,-0.5493
-0.0293,-1.0272,0.1420,6.3477,2.8687,-0.6714
-0.0293,-1.0305,0.1432,6.4087,2.9297,-0.7324
-0.0320,-1.0222,0.1421,6.8359,2.9907,-0.5493
-0.0299,-1.0287,0.1426,6.8359,2.8687,-0.7935
-0.0287,-1.0244,0.1415,6.7749,3.1128,-0.8545
-0.0292,-1.0229,0.1417,6.7749,3.0518,-0.7935
-0.0282,-1.0253,0.1428,8.5449,3.1128,-0.8545
-0.0291,-1.0254,0.1383,9.1553,3.2349,-0.7324
-0.0281,-1.0245,0.1378,7.8735,2.9907,-0.9155
-0.0293,-1.0243,0.1367,5.6763,2.9297,-0.5493
-0.0283,-1.0259,0.1377,6.1035,2.9907,-0.6104
-0.0291,-1.0253,0.1334,4.3945,2.5635,-0.6104
-0.0288,-1.0272,0.1359,-0.1221,2.3193,-0.2441
-0.0277,-1.0222,0.1487,4.2114,2.8687,0.1221
-0.0304,-1.0002,0.1790,2.8687,2.6855,0.0000
-0.0272,-1.0291,0.1405,4.6997,2.5024,-1.1597
-0.0273,-1.0283,0.1418,3.0518,2.9907,0.4883
FIN_VENTANA
INICIO_VENTANA reposo
-0.0281,-1.0286,0.1263,4.2725,2.7466,-0.6104
-0.0295,-1.0278,0.1295,3.0518,2.4414,-0.5493
-0.0283,-1.0261,0.1292,2.6245,2.5635,-0.3052
-0.0292,-1.0266,0.1338,0.5493,2.3804,-0.1221
-0.0287,-1.0250,0.1372,0.4883,2.1973,-0.3052
-0.0280,-1.0247,0.1418,1.7700,2.5024,-0.3662
-0.0287,-1.0254,0.1420,5.2490,2.9297,-0.4883
-0.0288,-1.0248,0.1411,7.2632,2.9907,-0.6714
-0.0293,-1.0261,0.1395,7.3853,2.9907,-0.5493
-0.0284,-1.0250,0.1395,7.4463,2.9297,-0.6714
-0.0289,-1.0248,0.1376,8.7891,3.1738,-0.9155
-0.0283,-1.0254,0.1348,8.5449,3.1128,-0.7935
-0.0278,-1.0254,0.1329,8.7891,3.2959,-0.7324
-0.0293,-1.0273,0.1311,8.1787,3.2959,-0.6714
-0.0293,-1.0259,0.1295,7.4463,2.9297,-0.7935
-0.0295,-1.0271,0.1317,7.0190,2.8687,-0.6714
-0.0288,-1.0260,0.1318,9.2163,3.0518,-0.9155
-0.0282,-1.0286,0.1233,9.7656,3.2959,-0.9155
-0.0292,-1.0261,0.1234,7.4463,2.9907,-0.6714
-0.0298,-1.0283,0.1234,3.5400,2.6855,-0.3662
-0.0289,-1.0259,0.1311,1.0986,2.4414,-0.2441
-0.0282,-1.0250,0.1375,4.0283,2.6855,-0.4883
-0.0276,-1.0262,0.1324,8.2397,3.1128,-0.7324
-0.0293,-1.0271,0.1287,9.3994,3.1128,-0.9155
-0.0287,-1.0287,0.1232,6.7139,2.9297,-0.6714
-0.0295,-1.0262,0.1294,-0.7935,2.3804,-0.1221
-0.0275,-1.0260,0.1372,-2.2583,2.1362,-0.0610
-0.0293,-1.0260,0.1431,-0.6714,2.3193,0.0000
-0.0264,-1.0248,0.1467,4.3335,2.9907,-0.1831
-0.0281,-1.0249,0.1420,5.4932,2.7466,-0.4883
-0.0276,-1.0254,0.1412,5.6152,3.0518,-0.5493
-0.0281,-1.0251,0.1436,5.6763,3.0518,-0.3052
-0.0284,-1.0243,0.1427,5.0049,2.8076,-0.2441
-0.0278,-1.0250,0.1453,5.4321,2.8076,-0.3662
-0.0277,-1.0239,0.1454,6.8970,2.9297,-0.8545
-0.0284,-1.0240,0.1428,6.9580,2.9297,-0.7935
-0.0277,-1.0248,0.1431,6.7749,3.0518,-0.6714
-0.0273,-1.0222,0.1464,6.9580,3.0518,-0.8545
-0.0281,-1.0273,0.1398,8.6670,3.2349,-0.6104
-0.0281,-1.0238,0.1400,8.3008,3.1128,-0.5493
-0.0283,-1.0269,0.1383,9.2163,3.3569,-0.7935
-0.0288,-1.0255,0.1378,9.6436,3.3569,-0.8545
-0.0280,-1.0251,0.1321,11.5967,3.4790,-0.9766
-0.0284,-1.0286,0.1279,9.2163,3.2349,-0.6714
-0.0284,-1.0242,0.1324,6.8970,3.0518,-0.5493
-0.0289,-1.0269,0.1306,7.1411,3.1128,-0.6104
-0.0289,-1.0275,0.1268,5.5542,2.9907,-0.4883
-0.0282,-1.0260,0.1304,4.0283,2.6855,-0.4272
-0.0286,-1.0282,0.1288,2.7466,2.7466,-0.3662
-0.0276,-1.0251,0.1351,2.8076,2.6855,-0.3662
-0.0291,-1.0261,0.1367,1.1597,2.5024,-0.3052
-0.0292,-1.0254,0.1406,2.1973,2.3804,-0.3052
-0.0278,-1.0242,0.1428,3.5400,2.6855,-0.3052
-0.0282,-1.0238,0.1427,5.4321,2.7466,-0.7324
-0.0278,-1.0253,0.1412,6.0425,2.9907,-0.4883
-0.0276,-1.0248,0.1412,6.2866,2.9907,-0.6104
-0.0269,-1.0256,0.1392,5.3711,2.6245,-0.6714
-0.0277,-1.0242,0.1439,5.0049,3.1128,-0.2441
-0.0278,-1.0242,0.1459,6.0425,2.8076,-0.4883
-0.0280,-1.0254,0.1433,5.5542,3.1128,-0.3662
